weekday,sensor,reading,activity,sensor-1,reading-1,sensor-2,reading-2
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,12,1,20,18,0,18,1
1,2,0,1,12,1,18,0
1,15,1,15,2,0,12,1
1,15,0,18,15,1,2,0
1,18,1,10,15,0,15,1
1,18,1,3,18,1,15,0
1,18,1,10,18,1,18,1
1,18,0,3,18,1,18,1
1,3,1,16,18,0,18,1
1,3,0,21,3,1,18,0
1,3,1,16,3,0,3,1
1,3,0,21,3,1,3,0
1,18,1,10,3,0,3,1
1,18,0,3,18,1,3,0
1,3,1,16,18,0,18,1
1,3,0,21,3,1,18,0
1,18,1,10,3,0,3,1
1,18,0,3,18,1,3,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,20,1,4,18,0,18,1
2,20,0,17,20,1,18,0
2,25,1,19,20,0,20,1
2,25,0,12,25,1,20,0
2,20,0,4,25,0,25,1
2,20,0,17,20,0,25,0
2,25,1,19,20,0,20,0
2,25,0,12,25,1,20,0
2,20,1,4,25,0,25,1
2,20,0,17,20,1,25,0
2,3,1,16,20,0,20,1
2,3,0,21,3,1,20,0
2,8,1,9,3,0,3,1
2,8,0,5,8,1,3,0
2,3,1,13,8,0,8,1
2,3,0,2,3,1,8,0
2,2,1,20,3,0,3,1
2,2,0,1,2,1,3,0
2,27,3,6,2,0,2,1
2,27,2,8,27,3,2,0
2,27,3,14,27,2,27,3
2,27,2,22,27,3,27,2
2,27,3,6,27,2,27,3
2,27,2,8,27,3,27,2
2,27,3,14,27,2,27,3
2,27,2,22,27,3,27,2
2,4,1,16,27,2,27,3
2,3,0,21,4,1,27,2
2,3,1,16,3,0,4,1
2,3,0,21,3,1,3,0
2,8,1,9,3,0,3,1
2,8,0,5,8,1,3,0
2,3,1,13,8,0,8,1
2,3,0,2,3,1,8,0
2,18,1,10,3,0,3,1
2,18,0,3,18,1,3,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,20,0,4,18,0,18,1
3,20,0,17,20,0,18,0
3,24,1,19,20,0,20,0
3,25,0,12,24,1,20,0
3,20,1,4,25,0,24,1
3,20,0,17,20,1,25,0
3,3,1,16,20,0,20,1
3,3,0,21,3,1,20,0
3,18,1,10,3,0,3,1
3,18,0,3,18,1,3,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,2,1,20,18,0,18,1
3,2,0,1,2,1,18,0
3,27,3,6,2,0,2,1
3,27,2,8,27,3,2,0
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,27,3,6,27,2,27,3
3,27,2,8,27,3,27,2
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,15,1,15,27,2,27,3
3,14,0,18,15,1,27,2
3,18,1,10,14,0,15,1
3,18,0,3,18,1,14,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,18,1,10,18,0,18,1
3,7,1,3,18,1,18,0
3,18,1,10,7,1,18,1
3,18,0,3,18,1,7,1
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,18,0,10,18,0,18,1
3,18,0,3,18,0,18,0
3,18,1,10,18,0,18,0
3,18,0,3,18,1,18,0
3,3,1,16,18,0,18,1
3,3,0,21,3,1,18,0
3,3,1,16,3,0,3,1
3,8,0,21,3,1,3,0
3,8,1,9,8,0,3,1
3,8,0,5,8,1,8,0
3,18,1,10,8,0,8,1
3,18,0,3,18,1,8,0
3,3,1,16,18,0,18,1
3,3,0,21,3,1,18,0
3,8,1,9,3,0,3,1
3,8,0,5,8,1,3,0
3,3,1,13,8,0,8,1
3,3,0,2,3,1,8,0
3,18,1,10,3,0,3,1
3,18,0,3,18,1,3,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
3,18,1,10,18,0,18,1
3,18,0,3,18,1,18,0
4,20,1,4,18,0,18,1
4,20,0,17,20,1,18,0
4,3,1,16,20,0,20,1
4,3,0,21,3,1,20,0
4,3,1,16,3,0,3,1
4,4,0,21,3,1,3,0
4,3,1,16,4,0,3,1
4,3,0,21,3,1,4,0
4,18,1,10,3,0,3,1
4,18,0,3,18,1,3,0
4,8,1,9,18,0,18,1
4,8,0,5,8,1,18,0
4,27,3,6,8,0,8,1
4,27,2,8,27,3,8,0
4,27,3,14,27,2,27,3
4,27,2,22,27,3,27,2
4,18,1,10,27,2,27,3
4,18,0,3,18,1,27,2
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,20,1,4,18,0,18,1
5,20,0,17,20,1,18,0
5,25,1,19,20,0,20,1
5,25,0,12,25,1,20,0
5,20,1,4,25,0,25,1
5,20,0,17,20,1,25,0
5,25,1,19,20,0,20,1
5,25,0,12,25,1,20,0
5,20,1,4,25,0,25,1
5,20,0,17,20,1,25,0
5,3,1,16,20,0,20,1
5,3,0,21,3,1,20,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,15,1,15,3,0,3,1
5,15,0,18,15,1,3,0
5,3,1,16,15,0,15,1
5,9,0,21,3,1,15,0
5,8,1,9,9,0,3,1
5,8,0,5,8,1,9,0
5,5,1,10,8,0,8,1
5,5,0,3,5,1,8,0
5,3,1,13,5,0,5,1
5,3,0,2,3,1,5,0
5,18,1,10,3,0,3,1
5,18,0,3,18,1,3,0
5,15,1,15,18,0,18,1
5,14,0,18,15,1,18,0
5,15,1,15,14,0,15,1
5,15,0,18,15,1,14,0
5,15,1,15,15,0,15,1
5,15,1,18,15,1,15,0
5,18,1,10,15,1,15,1
5,18,0,3,18,1,15,1
5,3,1,16,18,0,18,1
5,3,0,21,3,1,18,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,8,1,9,3,0,3,1
5,8,0,5,8,1,3,0
5,3,1,13,8,0,8,1
5,3,0,2,3,1,8,0
5,18,1,10,3,0,3,1
5,18,0,3,18,1,3,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,1,3,18,1,18,0
5,18,1,10,18,1,18,1
5,18,0,3,18,1,18,1
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,20,1,4,18,0,18,1
6,20,0,17,20,1,18,0
6,25,1,19,20,0,20,1
6,25,0,12,25,1,20,0
6,20,1,4,25,0,25,1
6,20,0,17,20,1,25,0
6,3,1,16,20,0,20,1
6,3,0,21,3,1,20,0
6,18,1,10,3,0,3,1
6,23,0,3,18,1,3,0
6,27,3,6,23,0,18,1
6,27,2,8,27,3,23,0
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,15,1,15,27,2,27,3
6,15,0,18,15,1,27,2
6,18,1,10,15,0,15,1
6,18,0,3,18,1,15,0
6,27,3,6,18,0,18,1
6,27,2,8,27,3,18,0
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,27,3,6,27,2,27,3
6,27,2,8,27,3,27,2
6,27,3,14,27,2,27,3
6,27,2,22,27,3,27,2
6,18,1,10,27,2,27,3
6,18,0,3,18,1,27,2
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,20,1,4,18,0,18,1
6,20,0,17,20,1,18,0
6,25,1,19,20,0,20,1
6,25,0,12,25,1,20,0
6,20,1,4,25,0,25,1
0,20,0,17,20,1,25,0
0,25,1,19,20,0,20,1
0,25,0,12,25,1,20,0
0,20,1,4,25,0,25,1
0,20,0,17,20,1,25,0
0,3,1,16,20,0,20,1
0,3,0,21,3,1,20,0
0,3,1,16,3,0,3,1
0,3,0,21,3,1,3,0
0,3,1,16,3,0,3,1
0,3,0,21,3,1,3,0
0,5,1,10,3,0,3,1
0,5,0,3,5,1,3,0
0,3,1,16,5,0,5,1
0,3,0,21,3,1,5,0
0,8,1,9,3,0,3,1
0,8,0,5,8,1,3,0
0,3,1,13,8,0,8,1
0,3,0,2,3,1,8,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,2,1,20,18,0,18,1
0,2,0,1,2,1,18,0
0,18,1,10,2,0,2,1
0,18,0,3,18,1,2,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,3,1,16,18,0,18,1
0,3,0,21,3,1,18,0
0,3,1,16,3,0,3,1
0,3,0,21,3,1,3,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,3,1,16,18,0,18,1
0,3,0,21,3,1,18,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,3,1,16,18,0,18,1
0,3,0,21,3,1,18,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,20,1,4,18,0,18,1
1,20,0,17,20,1,18,0
1,25,1,19,20,0,20,1
1,25,0,12,25,1,20,0
1,20,1,4,25,0,25,1
1,20,0,17,20,1,25,0
1,3,1,16,20,0,20,1
1,3,0,21,3,1,20,0
1,18,1,10,3,0,3,1
1,18,0,3,18,1,3,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,27,3,6,18,0,18,1
1,27,2,8,27,3,18,0
1,27,3,14,27,2,27,3
1,27,2,22,27,3,27,2
1,18,1,10,27,2,27,3
1,18,0,3,18,1,27,2
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,2,1,20,18,0,18,1
1,2,0,1,2,1,18,0
1,18,1,10,2,0,2,1
1,18,0,3,18,1,2,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,15,1,15,18,0,18,1
1,15,0,18,15,1,18,0
1,18,1,10,15,0,15,1
1,18,0,3,18,1,15,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,20,1,4,18,0,18,1
2,20,0,17,20,1,18,0
2,25,1,19,20,0,20,1
2,25,0,12,25,1,20,0
2,20,1,4,25,0,25,1
2,20,0,17,20,1,25,0
2,25,1,19,20,0,20,1
2,25,0,12,25,1,20,0
2,20,1,4,25,0,25,1
2,20,0,17,20,1,25,0
2,18,1,10,20,0,20,1
2,18,0,3,18,1,20,0
2,27,3,6,18,0,18,1
2,1,1,8,27,3,18,0
2,16,1,14,1,1,27,3
2,27,2,22,16,1,1,1
2,2,1,20,27,2,16,1
2,7,0,1,2,1,27,2
2,18,1,10,7,0,2,1
2,18,0,3,18,1,7,0
2,19,1,20,18,0,18,1
2,2,0,1,19,1,18,0
2,18,1,10,2,0,19,1
2,18,0,3,18,1,2,0
2,4,1,16,18,0,18,1
2,4,0,21,4,1,18,0
2,8,1,9,4,0,4,1
2,8,0,5,8,1,4,0
2,27,3,6,8,0,8,1
2,27,2,8,27,3,8,0
2,27,3,14,27,2,27,3
2,27,2,22,27,3,27,2
2,27,3,6,27,2,27,3
2,27,2,8,27,3,27,2
2,27,3,14,27,2,27,3
2,27,2,22,27,3,27,2
2,18,1,10,27,2,27,3
2,18,0,3,18,1,27,2
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
3,20,1,4,18,0,18,1
3,20,0,17,20,1,18,0
3,25,1,19,20,0,20,1
3,25,0,12,25,1,20,0
3,20,1,4,25,0,25,1
3,20,0,17,20,1,25,0
3,25,1,19,20,0,20,1
3,25,0,12,25,1,20,0
3,20,1,4,25,0,25,1
3,20,0,17,20,1,25,0
3,3,1,16,20,0,20,1
3,3,0,21,3,1,20,0
3,12,0,16,3,0,3,1
3,3,0,21,12,0,3,0
3,18,1,10,3,0,12,0
3,18,0,3,18,1,3,0
3,3,1,16,18,0,18,1
3,3,0,21,3,1,18,0
3,3,1,16,3,0,3,1
3,3,0,21,3,1,3,0
3,18,1,10,3,0,3,1
3,18,0,3,18,1,3,0
3,3,1,16,18,0,18,1
3,3,0,21,3,1,18,0
3,2,1,20,3,0,3,1
3,27,3,6,2,1,3,0
3,27,2,8,27,3,2,1
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,2,0,1,27,2,27,3
3,27,3,6,2,0,27,2
3,27,2,8,27,3,2,0
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,27,3,6,27,2,27,3
3,27,2,8,27,3,27,2
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,27,3,6,27,2,27,3
3,27,2,8,27,3,27,2
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,3,1,16,27,2,27,3
3,3,0,21,3,1,27,2
3,18,1,10,3,0,3,1
3,18,0,3,18,1,3,0
3,27,3,6,18,0,18,1
3,27,2,8,27,3,18,0
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,18,1,10,27,2,27,3
3,18,0,3,18,1,27,2
3,3,1,16,18,0,18,1
3,3,0,21,3,1,18,0
3,15,1,15,3,0,3,1
3,15,0,18,15,1,3,0
3,27,3,6,15,0,15,1
3,27,2,8,27,3,15,0
3,27,3,14,27,2,27,3
3,27,2,22,27,3,27,2
3,18,1,10,27,2,27,3
3,18,0,3,18,1,27,2
3,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,20,1,4,18,0,18,1
4,20,0,17,20,1,18,0
4,25,1,19,20,0,20,1
4,25,0,12,25,1,20,0
4,20,1,4,25,0,25,1
4,20,0,17,20,1,25,0
4,3,1,16,20,0,20,1
4,3,0,21,3,1,20,0
4,3,1,16,3,0,3,1
4,3,0,21,3,1,3,0
4,18,1,10,3,0,3,1
4,18,0,3,18,1,3,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,27,3,6,18,0,18,1
4,27,2,8,27,3,18,0
4,27,3,14,27,2,27,3
4,27,2,22,27,3,27,2
4,27,3,6,27,2,27,3
4,27,2,8,27,3,27,2
4,27,3,14,27,2,27,3
4,27,2,22,27,3,27,2
4,18,1,10,27,2,27,3
4,18,0,3,18,1,27,2
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,3,1,16,18,0,18,1
4,3,0,21,3,1,18,0
4,3,1,16,3,0,3,1
4,3,0,21,3,1,3,0
4,8,1,9,3,0,3,1
4,8,0,5,8,1,3,0
4,18,1,10,8,0,8,1
4,18,0,3,18,1,8,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,18,1,10,18,0,18,1
4,18,0,3,18,1,18,0
4,20,1,4,18,0,18,1
5,20,0,17,20,1,18,0
5,25,1,19,20,0,20,1
5,25,0,12,25,1,20,0
5,20,1,4,25,0,25,1
5,20,0,17,20,1,25,0
5,3,1,16,20,0,20,1
5,3,0,21,3,1,20,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,18,1,10,3,0,3,1
5,18,0,3,18,1,3,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,3,1,16,18,0,18,1
5,3,0,21,3,1,18,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,3,1,16,3,0,3,1
5,3,0,21,3,1,3,0
5,18,1,10,3,0,3,1
5,18,0,3,18,1,3,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,18,1,10,18,0,18,1
5,18,0,3,18,1,18,0
5,20,1,4,18,0,18,1
5,20,0,17,20,1,18,0
5,25,1,19,20,0,20,1
5,25,0,12,25,1,20,0
5,20,1,4,25,0,25,1
6,20,0,17,20,1,25,0
6,25,1,19,20,0,20,1
6,25,0,12,25,1,20,0
6,20,1,4,25,0,25,1
6,22,0,17,20,1,25,0
6,6,1,10,22,0,20,1
6,6,0,3,6,1,22,0
6,3,1,16,6,0,6,1
6,3,0,21,3,1,6,0
6,3,1,16,3,0,3,1
6,3,0,21,3,1,3,0
6,18,1,10,3,0,3,1
6,18,0,3,18,1,3,0
6,3,1,16,18,0,18,1
6,3,0,21,3,1,18,0
6,8,1,9,3,0,3,1
6,8,0,5,8,1,3,0
6,2,1,20,8,0,8,1
6,2,0,1,2,1,8,0
6,3,1,16,2,0,2,1
6,3,0,21,3,1,2,0
6,18,1,10,3,0,3,1
6,18,0,3,18,1,3,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,1,3,18,1,18,0
6,18,1,10,18,1,18,1
6,18,0,3,18,1,18,1
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,18,1,10,18,0,18,1
6,18,0,3,18,1,18,0
6,3,1,16,18,0,18,1
6,3,0,21,3,1,18,0
6,3,1,16,3,0,3,1
6,11,0,21,3,1,3,0
6,8,1,9,11,0,3,1
6,8,0,5,8,1,11,0
6,18,1,10,8,0,8,1
6,18,0,3,18,1,8,0
6,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,20,1,4,18,0,18,1
0,20,0,17,20,1,18,0
0,25,1,19,20,0,20,1
0,25,0,12,25,1,20,0
0,20,1,4,25,0,25,1
0,20,0,17,20,1,25,0
0,20,1,4,20,0,20,1
0,20,0,17,20,1,20,0
0,3,1,16,20,0,20,1
0,3,0,21,3,1,20,0
0,27,3,6,3,0,3,1
0,27,2,8,27,3,3,0
0,27,3,14,27,2,27,3
0,27,2,22,27,3,27,2
0,27,3,6,27,2,27,3
0,27,2,8,27,3,27,2
0,27,3,14,27,2,27,3
0,27,2,22,27,3,27,2
0,5,1,10,27,2,27,3
0,5,0,3,5,1,27,2
0,5,1,10,5,0,5,1
0,5,0,3,5,1,5,0
0,3,1,16,5,0,5,1
0,3,0,21,3,1,5,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,27,3,6,18,0,18,1
0,27,2,8,27,3,18,0
0,27,3,14,27,2,27,3
0,27,2,22,27,3,27,2
0,3,1,16,27,2,27,3
0,3,0,21,3,1,27,2
0,3,1,16,3,0,3,1
0,3,0,21,3,1,3,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,3,1,16,18,0,18,1
0,3,0,21,3,1,18,0
0,8,1,9,3,0,3,1
0,8,0,5,8,1,3,0
0,18,1,10,8,0,8,1
0,18,0,3,18,1,8,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,3,1,13,18,0,18,1
0,3,0,2,3,1,18,0
0,18,1,10,3,0,3,1
0,18,0,3,18,1,3,0
0,18,1,10,18,0,18,1
0,18,0,3,18,1,18,0
0,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,20,1,4,18,0,18,1
1,20,0,17,20,1,18,0
1,25,1,19,20,0,20,1
1,25,0,12,25,1,20,0
1,20,1,4,25,0,25,1
1,20,0,17,20,1,25,0
1,25,1,19,20,0,20,1
1,25,0,12,25,1,20,0
1,20,1,4,25,0,25,1
1,20,0,17,20,1,25,0
1,3,1,16,20,0,20,1
1,3,0,21,3,1,20,0
1,3,1,16,3,0,3,1
1,3,0,21,3,1,3,0
1,3,1,16,3,0,3,1
1,3,0,21,3,1,3,0
1,8,1,9,3,0,3,1
1,8,0,5,8,1,3,0
1,27,3,6,8,0,8,1
1,27,2,8,27,3,8,0
1,27,3,14,27,2,27,3
1,27,2,22,27,3,27,2
1,27,3,6,27,2,27,3
1,27,2,8,27,3,27,2
1,27,3,14,27,2,27,3
1,27,2,22,27,3,27,2
1,3,1,16,27,2,27,3
1,3,0,21,3,1,27,2
1,18,1,10,3,0,3,1
1,18,0,3,18,1,3,0
1,27,3,6,18,0,18,1
1,27,2,8,27,3,18,0
1,27,3,14,27,2,27,3
1,27,2,22,27,3,27,2
1,18,1,10,27,2,27,3
1,18,0,3,18,1,27,2
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,8,1,9,18,0,18,1
1,8,0,5,8,1,18,0
1,27,3,6,8,0,8,1
1,27,2,8,27,3,8,0
1,27,3,14,27,2,27,3
1,27,2,22,27,3,27,2
1,18,1,10,27,2,27,3
1,18,0,3,18,1,27,2
1,3,1,16,18,0,18,1
1,3,0,21,3,1,18,0
1,18,1,10,3,0,3,1
1,18,0,3,18,1,3,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,8,1,9,18,0,18,1
1,8,0,5,8,1,18,0
1,18,1,10,8,0,8,1
1,18,0,3,18,1,8,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,18,1,10,18,0,18,1
1,18,0,3,18,1,18,0
1,20,1,4,18,0,18,1
2,20,0,17,20,1,18,0
2,3,1,16,20,0,20,1
2,3,0,21,3,1,20,0
2,18,1,10,3,0,3,1
2,18,0,3,18,1,3,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,8,1,9,18,0,18,1
2,8,0,5,8,1,18,0
2,3,1,13,8,0,8,1
2,3,0,2,3,1,8,0
2,27,3,6,3,0,3,1
2,27,2,8,27,3,3,0
2,27,3,14,27,2,27,3
2,27,2,22,27,3,27,2
2,18,1,10,27,2,27,3
2,18,0,3,18,1,27,2
2,2,1,20,18,0,18,1
2,2,0,1,2,1,18,0
2,13,1,11,2,0,2,1
2,13,0,7,13,1,2,0
2,18,1,10,13,0,13,1
2,18,0,3,18,1,13,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,3,1,16,18,0,18,1
2,3,0,21,3,1,18,0
2,8,1,9,3,0,3,1
2,8,0,5,8,1,3,0
2,3,1,13,8,0,8,1
2,3,0,2,3,1,8,0
2,18,1,10,3,0,3,1
2,18,0,3,18,1,3,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
2,18,1,10,18,0,18,1
2,18,0,3,18,1,18,0
